UserId,TweetId,Tweet,ADR_label
3449312,551090,Three patients receiving gold salt treatment for rheumatoid arthritis developed severe aplastic anemia.,1
3465489,42215,Pharmacokinetic determinants of 6-mercaptopurine myelotoxicity and therapeutic failure in children with acute lymphoblastic leukemia.,1
3470173,614826,"Because the cerebellar toxicity may be worsened by continuation of therapy after initial onset of symptoms, prompt termination of HDARAC is recommended.",1
3470173,293998,Cytarabine-induced cerebellar syndrome: case report and literature review.,1
3470173,752388,"During the first treatment, dysarthria and ataxia were seen after completion of the patient's eighth and final dose of HDARAC.",1
3470173,625298,"During the first treatment, dysarthria and ataxia were seen after completion of the patient's eighth and final dose of HDARAC.",1
3470173,121353,The neurotoxicity seen with HDARAC is dose-related and has occurred in up to 60 percent of treated patients.,1
3470173,180989,This case report illustrates the neurotoxicity unique to HDARAC.,1
3485422,80985,Macular infarction after endophthalmitis treated with vitrectomy and intravitreal gentamicin.,1
3485422,553258,We are concerned that the macular lesion was a retinal toxic effect of gentamicin because of the recent description of similar lesions occurring after the inadvertent intraocular injection of massive doses of this drug.,1
3493797,881279,"A woman with a 20-year history of acral pustular psoriasis of Hallopeau and recurrent pustular lesions of the forearms and lower legs, developed a B-cell lymphoma of the lip following 4 1/2 years of treatment with razoxane.",1
3501467,423447,Extensive immunological investigations were performed in a patient with definite seronegative rheumatoid arthritis who developed hypogammaglobulinemia in the course of gold therapy.,1
3501467,59593,Hypogammaglobulinemia associated with gold therapy: evidence for a partial maturation blockade of B cells.,1
3508194,720736,Transient leucopenia and thrombocytopenia associated with sodium nitroprusside infusion.,1
3508194,461916,Transient leucopenia and thrombocytopenia associated with sodium nitroprusside infusion.,1
3513544,528084,Herpes simplex esophagitis in a renal transplant patient treated with cyclosporine A: a case report.,1
3513544,339493,We report the first case of herpes esophagitis in a renal transplant patient treated with Cyclosporine A while on chronic steroid therapy.,1
3513544,657791,"With the increasing use of Cyclosporine A in transplant patients, the incidence of herpes esophagitis may increase.",1
3528096,412946,"Administration of excessive insulin induced hypoglycemia within 4 to 8 hours, followed by rebound hyperglycemia.",1
3528096,91992,"Administration of excessive insulin induced hypoglycemia within 4 to 8 hours, followed by rebound hyperglycemia.",1
3528096,209762,Posthypoglycemic hyperglycemia (rebound hyperglycemia) after overdosing of insulin was diagnosed in 6 cats with diabetes mellitus.,1
3528096,315016,Posthypoglycemic hyperglycemia (rebound hyperglycemia) after overdosing of insulin was diagnosed in 6 cats with diabetes mellitus.,1
3528096,377049,Rebound hyperglycemia following overdosing of insulin in cats with diabetes mellitus.,1
3528096,457864,"Rebound hyperglycemia was observed with both intermediate (neutral protamine hagedorn) and long-acting (protamine zinc iletin) insulins, and the range of insulin doses at which the disorder developed overlapped previously determined therapeutic doses for these insulins in the cat.",1
3528096,392123,"Rebound hyperglycemia was observed with both intermediate (neutral protamine hagedorn) and long-acting (protamine zinc iletin) insulins, and the range of insulin doses at which the disorder developed overlapped previously determined therapeutic doses for these insulins in the cat.",1
3542612,121274,Captopril-induced lichen planus pemphigoides with pemphigus-like features.,1
3542612,757759,We report a case of a bullous lichenoid eruption due to the intake of captopril.,1
354311,269192,"An 8-year-old girl, who had been vaccinated with BCG without subsequent regional reactions, developed osteomyelitis in the left calcaneus 7 months later.",1
354311,169846,Metastatic osteomyelitis following BCG vaccination.,1
3549808,400056,One of the subjects who was using extemporaneous topical minoxidil had hypertension and arteriosclerotic disease and the other died of a myocardial infarction.,1
3549808,295077,One of the subjects who was using extemporaneous topical minoxidil had hypertension and arteriosclerotic disease and the other died of a myocardial infarction.,1
3549808,475738,One of the subjects who was using extemporaneous topical minoxidil had hypertension and arteriosclerotic disease and the other died of a myocardial infarction.,1
3558331,893590,Amoxapine-induced cognitive impairment in two patients.,1
3558331,299117,Two patients are described in whom subtle cognitive impairments are associated with therapeutic doses of amoxapine.,1
3565435,327753,A 23-year-old woman with systemic lupus erythematosus had a severe hypersensitivity reaction to the drug ibuprofen.,1
3565435,519209,Severe systemic hypersensitivity reaction to ibuprofen occurring after prolonged therapy.,1
3569037,238006,"A brief review of reported cases of chloramphenicol hypersensitivity in the English-language literature, as well as possible alternative explanations in this case, are provided.",1
3569037,930879,Hypersensitivity reaction following chloramphenicol administration in a patient with typhoid fever.,1
3569037,47205,Hypersensitivity reactions due to chloramphenicol are rarely reported in the literature.,1
3569037,869909,We present a case report of a patient with typhoid fever who experienced a hypersensitivity reaction subsequent to the infusion of chloramphenicol sodium succinate.,1
3579660,571989,"Replicate brain magnetic resonance imaging examinations after six weeks and 11 months of penicillamine therapy documented the development of new brain lesions during this period, while liver biopsy specimen data disclosed that excellent hepatic decoppering had occurred.",1
3579660,484610,"To develop information on the relative rarity or frequency of neurologic worsening with the initiation of penicillamine therapy, we conducted a retrospective survey of 25 additional patients with Wilson's disease who met the criteria of presenting with neurologic disease and having been treated with penicillamine.",1
3579660,314323,"To develop information on the relative rarity or frequency of neurologic worsening with the initiation of penicillamine therapy, we conducted a retrospective survey of 25 additional patients with Wilson's disease who met the criteria of presenting with neurologic disease and having been treated with penicillamine.",1
3579660,731118,"We describe a patient with Wilson's disease who presented with neurologic disease, was treated with D-penicillamine, and suffered sudden neurologic deterioration coincident with therapy.",1
3579660,158960,Worsening of neurologic syndrome in patients with Wilson's disease with initial penicillamine therapy.,1
3586163,132388,Other upper tract neoplasms after cyclophosphamide are reviewed.,1
3586163,533246,Upper tract urothelial malignancy after cyclophosphamide therapy: a case report and literature review.,1
3586163,974782,We report an unusual case of simultaneous transitional cell carcinoma of the renal pelvis and distal ureter without transitional cell carcinoma of the bladder occurring after chronic cyclophosphamide therapy for nonHodgkin's lymphoma.,1
3586163,52906,We report an unusual case of simultaneous transitional cell carcinoma of the renal pelvis and distal ureter without transitional cell carcinoma of the bladder occurring after chronic cyclophosphamide therapy for nonHodgkin's lymphoma.,1
3604756,100399,Progressive pulmonary fibrosis complicating cyclophosphamide therapy.,1
3604756,266887,The changes were progressive regardless of discontinuation of cyclophosphamide and led to severe restrictive ventilatory defect.,1
3609047,308601,Torsade de pointes during loading with amiodarone.,1
3609047,710123,Torsade de pointes represents a potential complication of chronic amiodarone therapy.,1
3609047,848374,We report a case of torsade de pointes following a single oral dose of amiodarone (1400 mg or 30 mg kg-1) administered after short intravenous loading for prevention of paroxysmal atrial flutter.,1
3612639,87456,Pulmonary edema as a delayed complication of ritodrine therapy.,1
3612639,14220,Pulmonary edema occurred 24 hours after intravenous ritodrine therapy and 10 hours after subcutaneous terbutaline therapy.,1
3612639,71787,Pulmonary edema occurred 24 hours after intravenous ritodrine therapy and 10 hours after subcutaneous terbutaline therapy.,1
3620420,411720,"Cyclosporin side effects included hirsutism, hypertension, increased blood levels of urea and creatinine, and abnormalities in liver function tests.",1
